date_time,heart_zone_id,total_minutes
2021-03-01T12:16,FAT_BURN,1
2021-03-02T10:10,FAT_BURN,1
2021-03-02T10:48,FAT_BURN,1
2021-03-02T10:50,FAT_BURN,1
2021-03-02T10:51,FAT_BURN,1
2021-03-02T10:56,FAT_BURN,1
2021-03-02T10:57,FAT_BURN,1
2021-03-02T10:58,CARDIO,2
2021-03-02T10:59,FAT_BURN,1
2021-03-02T11:00,FAT_BURN,1
2021-03-02T11:01,FAT_BURN,1
2021-03-02T11:03,FAT_BURN,1
2021-03-02T11:04,FAT_BURN,1
2021-03-02T11:05,FAT_BURN,1
2021-03-02T11:06,FAT_BURN,1
2021-03-02T15:43,FAT_BURN,1
2021-03-02T15:44,FAT_BURN,1
2021-03-02T15:45,FAT_BURN,1
2021-03-02T15:46,FAT_BURN,1
2021-03-02T17:38,CARDIO,2
2021-03-02T17:39,CARDIO,2
2021-03-02T17:40,CARDIO,2
2021-03-02T17:41,CARDIO,2
2021-03-02T17:42,CARDIO,2
2021-03-02T17:43,CARDIO,2
2021-03-02T17:44,FAT_BURN,1
2021-03-02T17:45,FAT_BURN,1
2021-03-02T17:46,FAT_BURN,1
2021-03-02T17:47,FAT_BURN,1
2021-03-03T08:27,FAT_BURN,1
2021-03-03T08:28,FAT_BURN,1
2021-03-03T08:29,FAT_BURN,1
2021-03-03T08:30,FAT_BURN,1
2021-03-03T08:31,FAT_BURN,1
2021-03-03T08:32,FAT_BURN,1
2021-03-03T08:33,FAT_BURN,1
2021-03-03T08:34,FAT_BURN,1
2021-03-03T08:35,FAT_BURN,1
2021-03-03T08:36,FAT_BURN,1
2021-03-03T08:40,FAT_BURN,1
2021-03-03T08:41,FAT_BURN,1
2021-03-03T08:42,FAT_BURN,1
2021-03-03T08:43,FAT_BURN,1
2021-03-03T08:44,FAT_BURN,1
2021-03-03T08:45,FAT_BURN,1
2021-03-03T08:46,FAT_BURN,1
2021-03-03T17:29,FAT_BURN,1
2021-03-03T17:30,CARDIO,2
2021-03-03T17:31,CARDIO,2
2021-03-03T17:32,CARDIO,2
2021-03-03T17:33,CARDIO,2
2021-03-03T17:34,CARDIO,2
2021-03-03T17:35,FAT_BURN,1
2021-03-03T17:36,CARDIO,2
2021-03-03T17:37,FAT_BURN,1
2021-03-03T17:38,FAT_BURN,1
2021-03-03T17:39,FAT_BURN,1
2021-03-03T17:40,FAT_BURN,1
2021-03-03T17:41,FAT_BURN,1
2021-03-03T18:21,FAT_BURN,1
2021-03-03T18:22,FAT_BURN,1
2021-03-03T18:23,FAT_BURN,1
2021-03-03T18:24,FAT_BURN,1
2021-03-03T18:25,FAT_BURN,1
2021-03-03T18:26,CARDIO,2
2021-03-03T18:27,CARDIO,2
2021-03-03T18:28,FAT_BURN,1
2021-03-03T18:29,FAT_BURN,1
2021-03-03T18:30,FAT_BURN,1
2021-03-03T20:52,FAT_BURN,1
2021-03-03T20:53,FAT_BURN,1
2021-03-03T20:54,FAT_BURN,1
2021-03-03T20:55,FAT_BURN,1
2021-03-03T20:56,FAT_BURN,1
2021-03-03T20:57,FAT_BURN,1
2021-03-03T20:58,FAT_BURN,1
2021-03-04T17:17,FAT_BURN,1
2021-03-04T17:18,FAT_BURN,1
2021-03-04T17:19,FAT_BURN,1
2021-03-04T20:51,FAT_BURN,1
2021-03-04T20:52,FAT_BURN,1
2021-03-04T20:53,FAT_BURN,1
2021-03-05T09:47,FAT_BURN,1
2021-03-05T20:21,FAT_BURN,1
2021-03-05T20:22,FAT_BURN,1
2021-03-05T20:23,FAT_BURN,1
2021-03-05T20:24,FAT_BURN,1
2021-03-05T20:25,FAT_BURN,1
2021-03-05T20:26,FAT_BURN,1
2021-03-05T20:27,FAT_BURN,1
2021-03-05T20:28,FAT_BURN,1
2021-03-05T20:29,FAT_BURN,1
2021-03-05T20:30,FAT_BURN,1
2021-03-05T20:31,FAT_BURN,1
