date_time,heart_zone_id,total_minutes
2021-07-01T00:02,FAT_BURN,1
2021-07-01T20:37,FAT_BURN,1
2021-07-01T20:38,FAT_BURN,1
2021-07-01T20:39,FAT_BURN,1
2021-07-03T11:49,FAT_BURN,1
2021-07-03T18:11,FAT_BURN,1
2021-07-03T19:20,FAT_BURN,1
2021-07-03T19:21,CARDIO,2
2021-07-03T19:22,FAT_BURN,1
2021-07-03T19:27,FAT_BURN,1
2021-07-03T19:28,FAT_BURN,1
2021-07-03T19:31,FAT_BURN,1
2021-07-03T19:32,FAT_BURN,1
2021-07-03T19:33,CARDIO,2
2021-07-03T19:34,CARDIO,2
2021-07-03T19:35,CARDIO,2
2021-07-03T19:36,FAT_BURN,1
2021-07-03T21:39,FAT_BURN,1
2021-07-03T21:41,FAT_BURN,1
2021-07-03T21:42,FAT_BURN,1
2021-07-03T21:43,FAT_BURN,1
2021-07-03T21:44,FAT_BURN,1
2021-07-03T21:45,FAT_BURN,1
2021-07-03T21:51,FAT_BURN,1
2021-07-03T21:52,FAT_BURN,1
2021-07-03T21:53,FAT_BURN,1
2021-07-03T21:54,FAT_BURN,1
2021-07-04T10:55,FAT_BURN,1
2021-07-04T10:56,FAT_BURN,1
2021-07-04T10:57,FAT_BURN,1
2021-07-04T10:58,FAT_BURN,1
2021-07-05T09:37,CARDIO,2
2021-07-05T09:38,CARDIO,2
2021-07-05T09:39,CARDIO,2
2021-07-05T09:40,CARDIO,2
2021-07-05T09:41,CARDIO,2
2021-07-05T09:42,CARDIO,2
2021-07-05T09:43,CARDIO,2
2021-07-05T09:44,CARDIO,2
2021-07-05T09:45,CARDIO,2
2021-07-05T09:46,CARDIO,2
2021-07-05T09:47,CARDIO,2
2021-07-05T09:48,CARDIO,2
2021-07-05T09:49,CARDIO,2
2021-07-05T09:50,CARDIO,2
2021-07-05T09:51,CARDIO,2
2021-07-05T09:52,CARDIO,2
2021-07-05T09:53,CARDIO,2
2021-07-05T09:54,FAT_BURN,1
2021-07-05T14:53,FAT_BURN,1
2021-07-05T14:54,FAT_BURN,1
2021-07-05T14:55,FAT_BURN,1
2021-07-05T14:56,FAT_BURN,1
2021-07-06T11:53,FAT_BURN,1
2021-07-06T15:30,FAT_BURN,1
2021-07-07T07:53,FAT_BURN,1
2021-07-07T07:54,FAT_BURN,1
2021-07-07T07:55,FAT_BURN,1
2021-07-07T07:56,FAT_BURN,1
2021-07-07T07:57,FAT_BURN,1
2021-07-07T07:58,CARDIO,2
2021-07-07T07:59,CARDIO,2
2021-07-07T08:00,CARDIO,2
2021-07-07T08:01,CARDIO,2
2021-07-07T08:02,CARDIO,2
2021-07-07T08:03,FAT_BURN,1
2021-07-07T08:04,CARDIO,2
2021-07-07T08:05,CARDIO,2
2021-07-07T08:06,CARDIO,2
2021-07-07T08:07,CARDIO,2
2021-07-07T08:08,FAT_BURN,1
2021-07-07T08:09,FAT_BURN,1
2021-07-07T08:10,CARDIO,2
2021-07-07T08:11,CARDIO,2
2021-07-07T08:12,CARDIO,2
2021-07-07T08:13,CARDIO,2
2021-07-07T08:14,CARDIO,2
2021-07-07T08:15,CARDIO,2
2021-07-07T08:16,CARDIO,2
2021-07-07T08:17,CARDIO,2
2021-07-07T08:18,CARDIO,2
2021-07-07T08:19,CARDIO,2
2021-07-07T08:20,CARDIO,2
2021-07-07T08:21,CARDIO,2
2021-07-07T08:22,CARDIO,2
2021-07-07T08:23,CARDIO,2
2021-07-07T08:24,CARDIO,2
2021-07-07T08:25,CARDIO,2
2021-07-07T08:26,CARDIO,2
2021-07-07T08:27,FAT_BURN,1
2021-07-07T08:28,FAT_BURN,1
2021-07-07T08:29,FAT_BURN,1
2021-07-07T08:30,FAT_BURN,1
2021-07-07T08:32,FAT_BURN,1
2021-07-07T08:48,CARDIO,2
2021-07-07T08:49,CARDIO,2
2021-07-07T08:50,CARDIO,2
2021-07-07T08:51,CARDIO,2
2021-07-07T08:52,CARDIO,2
2021-07-07T08:53,CARDIO,2
2021-07-07T08:54,CARDIO,2
2021-07-07T08:55,CARDIO,2
2021-07-07T08:56,CARDIO,2
2021-07-07T08:57,CARDIO,2
2021-07-07T08:58,CARDIO,2
2021-07-07T08:59,CARDIO,2
2021-07-07T09:00,CARDIO,2
2021-07-07T09:01,CARDIO,2
2021-07-07T09:02,CARDIO,2
2021-07-07T09:03,CARDIO,2
2021-07-07T09:04,CARDIO,2
2021-07-07T09:05,CARDIO,2
2021-07-07T09:06,CARDIO,2
2021-07-07T09:07,CARDIO,2
2021-07-07T09:08,FAT_BURN,1
2021-07-08T11:36,FAT_BURN,1
2021-07-08T12:14,FAT_BURN,1
2021-07-08T12:15,CARDIO,2
2021-07-08T12:16,FAT_BURN,1
2021-07-08T15:23,FAT_BURN,1
2021-07-08T15:24,FAT_BURN,1
2021-07-08T15:38,FAT_BURN,1
2021-07-08T15:39,FAT_BURN,1
2021-07-08T15:40,FAT_BURN,1
2021-07-09T08:22,FAT_BURN,1
2021-07-09T13:04,FAT_BURN,1
2021-07-09T22:27,FAT_BURN,1
2021-07-09T22:28,FAT_BURN,1
2021-07-09T22:30,FAT_BURN,1
2021-07-10T00:27,FAT_BURN,1
2021-07-10T00:28,FAT_BURN,1
2021-07-10T00:29,FAT_BURN,1
2021-07-10T00:44,FAT_BURN,1
2021-07-10T00:45,FAT_BURN,1
2021-07-10T00:46,FAT_BURN,1
2021-07-10T00:47,FAT_BURN,1
2021-07-10T00:48,FAT_BURN,1
2021-07-10T00:49,FAT_BURN,1
2021-07-10T00:50,FAT_BURN,1
2021-07-10T00:51,FAT_BURN,1
2021-07-10T00:52,FAT_BURN,1
2021-07-10T00:53,FAT_BURN,1
2021-07-10T00:54,FAT_BURN,1
2021-07-10T01:08,FAT_BURN,1
2021-07-10T01:21,FAT_BURN,1
2021-07-10T01:22,FAT_BURN,1
2021-07-10T01:23,FAT_BURN,1
2021-07-10T01:24,FAT_BURN,1
2021-07-10T01:25,FAT_BURN,1
2021-07-10T01:26,FAT_BURN,1
2021-07-10T01:27,FAT_BURN,1
2021-07-10T01:28,FAT_BURN,1
2021-07-10T01:29,FAT_BURN,1
2021-07-10T01:30,FAT_BURN,1
2021-07-10T01:31,FAT_BURN,1
2021-07-10T01:50,FAT_BURN,1
2021-07-10T01:51,FAT_BURN,1
2021-07-10T01:52,FAT_BURN,1
2021-07-10T01:56,FAT_BURN,1
2021-07-10T01:57,FAT_BURN,1
2021-07-10T01:58,FAT_BURN,1
2021-07-10T01:59,FAT_BURN,1
2021-07-10T02:00,FAT_BURN,1
2021-07-10T02:01,FAT_BURN,1
2021-07-10T02:02,FAT_BURN,1
2021-07-10T02:03,FAT_BURN,1
2021-07-10T02:44,FAT_BURN,1
2021-07-10T02:45,FAT_BURN,1
2021-07-10T02:46,FAT_BURN,1
2021-07-10T02:47,FAT_BURN,1
2021-07-10T03:26,FAT_BURN,1
2021-07-10T03:27,FAT_BURN,1
2021-07-10T03:28,FAT_BURN,1
2021-07-10T03:29,CARDIO,2
2021-07-10T03:30,FAT_BURN,1
2021-07-10T03:31,FAT_BURN,1
2021-07-10T03:32,FAT_BURN,1
2021-07-10T03:33,FAT_BURN,1
2021-07-10T03:34,FAT_BURN,1
2021-07-10T03:35,FAT_BURN,1
2021-07-10T04:52,FAT_BURN,1
2021-07-10T04:53,FAT_BURN,1
2021-07-10T04:54,FAT_BURN,1
2021-07-10T04:55,CARDIO,2
2021-07-10T04:56,FAT_BURN,1
2021-07-10T04:57,FAT_BURN,1
2021-07-10T04:58,FAT_BURN,1
2021-07-10T04:59,FAT_BURN,1
2021-07-10T05:00,FAT_BURN,1
2021-07-10T05:01,FAT_BURN,1
2021-07-10T05:02,FAT_BURN,1
2021-07-10T05:05,FAT_BURN,1
2021-07-10T05:06,FAT_BURN,1
2021-07-10T05:07,FAT_BURN,1
2021-07-10T05:08,FAT_BURN,1
2021-07-10T05:09,FAT_BURN,1
2021-07-10T05:10,FAT_BURN,1
2021-07-10T05:33,FAT_BURN,1
2021-07-10T05:34,FAT_BURN,1
2021-07-10T05:35,FAT_BURN,1
2021-07-10T05:36,CARDIO,2
2021-07-10T05:37,FAT_BURN,1
2021-07-10T05:38,FAT_BURN,1
2021-07-10T05:39,FAT_BURN,1
2021-07-10T05:40,FAT_BURN,1
2021-07-10T05:41,FAT_BURN,1
2021-07-10T05:42,FAT_BURN,1
2021-07-10T05:43,FAT_BURN,1
2021-07-10T05:44,FAT_BURN,1
2021-07-10T05:45,FAT_BURN,1
2021-07-10T05:46,FAT_BURN,1
2021-07-10T05:47,FAT_BURN,1
2021-07-10T05:48,FAT_BURN,1
2021-07-10T05:49,FAT_BURN,1
2021-07-10T05:50,FAT_BURN,1
2021-07-10T08:14,FAT_BURN,1
2021-07-10T08:15,CARDIO,2
2021-07-10T08:16,FAT_BURN,1
2021-07-10T08:23,FAT_BURN,1
2021-07-10T08:25,FAT_BURN,1
2021-07-11T01:52,FAT_BURN,1
2021-07-11T01:53,FAT_BURN,1
2021-07-11T14:55,FAT_BURN,1
2021-07-11T15:31,FAT_BURN,1
2021-07-13T12:42,FAT_BURN,1
2021-07-13T12:43,CARDIO,2
2021-07-13T13:13,FAT_BURN,1
2021-07-13T19:12,CARDIO,2
2021-07-13T19:13,CARDIO,2
2021-07-13T19:14,CARDIO,2
2021-07-13T19:15,CARDIO,2
2021-07-13T19:16,CARDIO,2
2021-07-13T19:17,CARDIO,2
2021-07-13T19:18,CARDIO,2
2021-07-13T19:19,CARDIO,2
2021-07-13T19:20,CARDIO,2
2021-07-13T19:21,FAT_BURN,1
2021-07-13T19:22,CARDIO,2
2021-07-13T19:23,CARDIO,2
2021-07-13T19:24,CARDIO,2
2021-07-13T19:25,CARDIO,2
2021-07-13T19:26,CARDIO,2
2021-07-13T19:27,CARDIO,2
2021-07-13T19:28,CARDIO,2
2021-07-13T19:29,CARDIO,2
