date_time,heart_zone_id,total_minutes
2021-01-01T02:08,FAT_BURN,1
2021-01-01T02:09,FAT_BURN,1
2021-01-01T02:10,FAT_BURN,1
2021-01-01T02:29,FAT_BURN,1
2021-01-01T02:30,FAT_BURN,1
2021-01-01T02:31,FAT_BURN,1
2021-01-01T02:41,FAT_BURN,1
2021-01-01T02:43,FAT_BURN,1
2021-01-01T02:44,FAT_BURN,1
2021-01-01T02:45,FAT_BURN,1
2021-01-01T02:46,FAT_BURN,1
2021-01-01T02:47,FAT_BURN,1
2021-01-01T02:48,FAT_BURN,1
2021-01-01T02:49,FAT_BURN,1
2021-01-01T02:50,FAT_BURN,1
2021-01-01T02:51,FAT_BURN,1
2021-01-01T02:52,FAT_BURN,1
2021-01-01T02:53,FAT_BURN,1
2021-01-01T02:54,FAT_BURN,1
2021-01-01T02:55,FAT_BURN,1
2021-01-01T02:56,FAT_BURN,1
2021-01-01T02:57,FAT_BURN,1
2021-01-01T02:58,FAT_BURN,1
2021-01-01T02:59,FAT_BURN,1
2021-01-01T03:00,FAT_BURN,1
2021-01-01T03:01,FAT_BURN,1
2021-01-01T03:07,FAT_BURN,1
2021-01-01T03:08,FAT_BURN,1
2021-01-01T03:09,FAT_BURN,1
2021-01-01T03:36,FAT_BURN,1
2021-01-01T03:37,FAT_BURN,1
2021-01-01T03:38,FAT_BURN,1
2021-01-01T03:39,FAT_BURN,1
2021-01-01T03:40,FAT_BURN,1
2021-01-01T03:41,FAT_BURN,1
2021-01-01T03:42,FAT_BURN,1
2021-01-01T03:43,FAT_BURN,1
2021-01-01T03:44,FAT_BURN,1
2021-01-01T03:45,FAT_BURN,1
2021-01-01T03:46,FAT_BURN,1
2021-01-01T03:47,FAT_BURN,1
2021-01-01T03:48,FAT_BURN,1
2021-01-01T03:49,FAT_BURN,1
2021-01-01T03:50,FAT_BURN,1
2021-01-01T03:51,FAT_BURN,1
2021-01-01T03:52,FAT_BURN,1
2021-01-01T03:53,FAT_BURN,1
2021-01-01T04:04,FAT_BURN,1
2021-01-01T04:05,FAT_BURN,1
2021-01-01T04:06,FAT_BURN,1
2021-01-01T04:17,FAT_BURN,1
2021-01-01T04:38,FAT_BURN,1
2021-01-01T04:39,FAT_BURN,1
2021-01-01T04:40,FAT_BURN,1
2021-01-01T04:46,FAT_BURN,1
2021-01-01T04:47,FAT_BURN,1
2021-01-01T04:48,FAT_BURN,1
2021-01-01T05:06,FAT_BURN,1
2021-01-01T05:07,FAT_BURN,1
2021-01-01T05:08,FAT_BURN,1
2021-01-01T05:59,FAT_BURN,1
2021-01-01T06:00,FAT_BURN,1
2021-01-01T06:01,FAT_BURN,1
2021-01-01T06:02,FAT_BURN,1
2021-01-01T06:03,CARDIO,2
2021-01-01T06:04,CARDIO,2
2021-01-01T06:05,CARDIO,2
2021-01-01T06:06,CARDIO,2
2021-01-01T06:07,FAT_BURN,1
2021-01-01T06:08,FAT_BURN,1
2021-01-01T06:15,FAT_BURN,1
2021-01-01T06:16,CARDIO,2
2021-01-01T06:17,CARDIO,2
2021-01-01T06:18,CARDIO,2
2021-01-01T06:19,FAT_BURN,1
2021-01-01T06:20,FAT_BURN,1
2021-01-01T06:21,FAT_BURN,1
2021-01-01T06:22,FAT_BURN,1
2021-01-01T06:23,CARDIO,2
2021-01-01T06:24,FAT_BURN,1
2021-01-01T06:25,FAT_BURN,1
2021-01-01T06:44,FAT_BURN,1
2021-01-01T06:45,FAT_BURN,1
2021-01-01T06:46,CARDIO,2
2021-01-01T06:47,FAT_BURN,1
2021-01-01T06:48,CARDIO,2
2021-01-01T06:49,FAT_BURN,1
2021-01-01T06:50,CARDIO,2
2021-01-01T06:51,CARDIO,2
2021-01-01T06:52,FAT_BURN,1
2021-01-01T06:53,FAT_BURN,1
2021-01-01T06:54,FAT_BURN,1
2021-01-01T06:55,FAT_BURN,1
2021-01-01T06:56,FAT_BURN,1
2021-01-01T06:57,FAT_BURN,1
2021-01-01T06:58,CARDIO,2
2021-01-01T06:59,CARDIO,2
2021-01-01T07:00,CARDIO,2
2021-01-01T07:01,FAT_BURN,1
2021-01-01T07:02,FAT_BURN,1
2021-01-01T07:03,FAT_BURN,1
2021-01-01T07:04,FAT_BURN,1
2021-01-01T07:05,FAT_BURN,1
2021-01-01T07:06,FAT_BURN,1
2021-01-01T07:07,FAT_BURN,1
2021-01-01T07:08,FAT_BURN,1
2021-01-01T07:10,FAT_BURN,1
2021-01-01T07:13,FAT_BURN,1
2021-01-01T07:14,CARDIO,2
2021-01-01T07:15,FAT_BURN,1
2021-01-01T07:16,FAT_BURN,1
2021-01-01T07:17,FAT_BURN,1
2021-01-01T07:18,FAT_BURN,1
2021-01-01T07:19,FAT_BURN,1
2021-01-01T07:20,CARDIO,2
2021-01-01T07:21,CARDIO,2
2021-01-01T07:22,CARDIO,2
2021-01-01T07:23,CARDIO,2
2021-01-01T07:24,CARDIO,2
2021-01-01T07:25,FAT_BURN,1
2021-01-01T07:26,FAT_BURN,1
2021-01-01T07:28,FAT_BURN,1
2021-01-01T07:29,FAT_BURN,1
2021-01-01T07:30,FAT_BURN,1
2021-01-01T07:32,FAT_BURN,1
2021-01-01T07:33,CARDIO,2
2021-01-01T07:34,CARDIO,2
2021-01-01T07:35,CARDIO,2
2021-01-01T07:36,FAT_BURN,1
2021-01-01T07:37,FAT_BURN,1
2021-01-01T07:38,FAT_BURN,1
2021-01-01T07:39,CARDIO,2
2021-01-01T07:40,FAT_BURN,1
2021-01-01T07:41,FAT_BURN,1
2021-01-01T07:42,FAT_BURN,1
2021-01-01T07:43,FAT_BURN,1
2021-01-01T07:44,CARDIO,2
2021-01-01T07:45,CARDIO,2
2021-01-01T07:46,CARDIO,2
2021-01-01T07:47,FAT_BURN,1
2021-01-01T07:48,FAT_BURN,1
2021-01-01T07:49,CARDIO,2
2021-01-01T07:50,FAT_BURN,1
2021-01-01T07:51,FAT_BURN,1
2021-01-01T07:52,CARDIO,2
2021-01-01T07:53,CARDIO,2
2021-01-01T07:54,FAT_BURN,1
2021-01-01T07:55,FAT_BURN,1
