date_time,heart_zone_id,total_minutes
2021-02-01T07:26,FAT_BURN,1
2021-02-01T07:27,FAT_BURN,1
2021-02-01T07:28,FAT_BURN,1
2021-02-02T07:01,FAT_BURN,1
2021-02-02T07:02,FAT_BURN,1
2021-02-03T07:08,FAT_BURN,1
2021-02-03T07:09,FAT_BURN,1
2021-02-03T07:10,FAT_BURN,1
2021-02-03T07:11,FAT_BURN,1
2021-02-03T07:12,FAT_BURN,1
2021-02-03T07:16,FAT_BURN,1
2021-02-03T07:17,FAT_BURN,1
2021-02-03T07:19,FAT_BURN,1
2021-02-03T07:20,FAT_BURN,1
2021-02-03T07:21,FAT_BURN,1
2021-02-03T07:22,FAT_BURN,1
2021-02-03T07:23,FAT_BURN,1
2021-02-03T17:53,FAT_BURN,1
2021-02-03T17:54,FAT_BURN,1
2021-02-03T17:55,FAT_BURN,1
2021-02-03T17:56,CARDIO,2
2021-02-03T17:57,CARDIO,2
2021-02-03T17:58,CARDIO,2
2021-02-03T17:59,FAT_BURN,1
2021-02-03T18:00,FAT_BURN,1
2021-02-03T18:01,FAT_BURN,1
2021-02-03T18:02,FAT_BURN,1
2021-02-03T19:15,FAT_BURN,1
2021-02-03T19:18,FAT_BURN,1
2021-02-03T19:19,FAT_BURN,1
2021-02-03T19:20,FAT_BURN,1
2021-02-03T19:21,FAT_BURN,1
2021-02-03T19:22,FAT_BURN,1
2021-02-03T19:23,FAT_BURN,1
2021-02-04T07:10,FAT_BURN,1
2021-02-04T07:11,FAT_BURN,1
2021-02-04T07:12,FAT_BURN,1
2021-02-04T07:13,FAT_BURN,1
2021-02-04T07:14,FAT_BURN,1
2021-02-04T07:15,FAT_BURN,1
2021-02-04T07:16,FAT_BURN,1
2021-02-04T07:18,FAT_BURN,1
2021-02-04T07:19,FAT_BURN,1
2021-02-04T07:20,FAT_BURN,1
2021-02-04T07:21,FAT_BURN,1
2021-02-04T19:15,FAT_BURN,1
2021-02-04T19:16,FAT_BURN,1
2021-02-04T19:17,FAT_BURN,1
2021-02-04T19:18,FAT_BURN,1
2021-02-04T19:19,CARDIO,2
2021-02-04T19:20,CARDIO,2
2021-02-04T19:21,CARDIO,2
2021-02-04T19:22,FAT_BURN,1
2021-02-04T19:23,FAT_BURN,1
2021-02-04T19:24,FAT_BURN,1
2021-02-05T07:41,FAT_BURN,1
2021-02-05T07:42,FAT_BURN,1
2021-02-05T07:44,FAT_BURN,1
2021-02-05T07:45,FAT_BURN,1
2021-02-05T07:46,FAT_BURN,1
2021-02-05T07:47,FAT_BURN,1
2021-02-05T07:50,FAT_BURN,1
2021-02-05T12:36,FAT_BURN,1
2021-02-05T12:37,FAT_BURN,1
2021-02-05T12:38,FAT_BURN,1
2021-02-05T12:39,FAT_BURN,1
2021-02-05T12:40,FAT_BURN,1
2021-02-05T12:44,FAT_BURN,1
2021-02-05T17:22,FAT_BURN,1
2021-02-05T17:23,FAT_BURN,1
2021-02-05T17:24,FAT_BURN,1
2021-02-05T17:25,FAT_BURN,1
2021-02-05T20:11,FAT_BURN,1
2021-02-05T20:12,FAT_BURN,1
2021-02-05T20:13,FAT_BURN,1
2021-02-05T20:14,FAT_BURN,1
2021-02-05T20:15,FAT_BURN,1
2021-02-05T20:16,FAT_BURN,1
2021-02-05T20:17,FAT_BURN,1
2021-02-05T20:18,FAT_BURN,1
2021-02-05T20:19,FAT_BURN,1
2021-02-05T20:20,FAT_BURN,1
2021-02-05T20:21,FAT_BURN,1
2021-02-05T20:22,FAT_BURN,1
2021-02-05T20:23,FAT_BURN,1
2021-02-06T11:04,FAT_BURN,1
2021-02-06T11:05,FAT_BURN,1
2021-02-06T11:06,FAT_BURN,1
2021-02-06T11:07,FAT_BURN,1
2021-02-06T11:09,FAT_BURN,1
2021-02-06T11:10,FAT_BURN,1
2021-02-06T11:11,FAT_BURN,1
2021-02-06T11:15,CARDIO,2
2021-02-06T11:16,CARDIO,2
2021-02-06T11:17,CARDIO,2
2021-02-06T11:18,CARDIO,2
2021-02-06T11:19,CARDIO,2
2021-02-06T11:20,CARDIO,2
2021-02-06T11:21,CARDIO,2
2021-02-06T11:22,CARDIO,2
2021-02-06T11:23,CARDIO,2
2021-02-06T11:24,CARDIO,2
2021-02-06T11:25,CARDIO,2
2021-02-06T11:26,CARDIO,2
2021-02-06T11:27,CARDIO,2
2021-02-06T11:28,CARDIO,2
2021-02-06T11:29,CARDIO,2
2021-02-06T11:30,CARDIO,2
2021-02-06T11:31,CARDIO,2
2021-02-06T11:32,CARDIO,2
2021-02-06T11:33,CARDIO,2
2021-02-06T11:34,CARDIO,2
2021-02-06T11:35,CARDIO,2
2021-02-06T11:36,CARDIO,2
2021-02-06T11:37,CARDIO,2
2021-02-06T11:38,CARDIO,2
2021-02-06T11:39,CARDIO,2
2021-02-06T11:40,CARDIO,2
2021-02-06T11:41,CARDIO,2
2021-02-06T11:42,FAT_BURN,1
2021-02-06T11:43,CARDIO,2
2021-02-06T11:44,CARDIO,2
2021-02-06T11:45,CARDIO,2
2021-02-06T11:46,CARDIO,2
2021-02-06T11:47,CARDIO,2
2021-02-06T11:48,FAT_BURN,1
2021-02-08T18:52,FAT_BURN,1
2021-02-08T18:54,FAT_BURN,1
2021-02-08T18:55,FAT_BURN,1
2021-02-08T18:56,FAT_BURN,1
2021-02-08T18:57,CARDIO,2
2021-02-08T18:58,FAT_BURN,1
2021-02-08T19:03,FAT_BURN,1
2021-02-08T19:05,FAT_BURN,1
2021-02-08T19:06,FAT_BURN,1
